,0_names,0_scores,0_pvals,0_pvals_adj,0_logfoldchanges,1_names,1_scores,1_pvals,1_pvals_adj,1_logfoldchanges,2_names,2_scores,2_pvals,2_pvals_adj,2_logfoldchanges,3_names,3_scores,3_pvals,3_pvals_adj,3_logfoldchanges
9354,ADH4,-1.4913242,0.1358764037552468,0.7051347667803872,-1.6252283,DNHD1,-0.3447205,0.730304490023537,0.9352990708680975,-0.1808934,RPL23AP64,-0.7056937,0.48037862575501944,0.8981949780217741,-28.594223,PTAFR,-0.93454987,0.35002032417050877,0.9994352920077895,-1.9353551
9355,MYO1F,-1.4913242,0.1358764037552468,0.7051347667803872,-1.425931,CPT1C,-0.3447205,0.730304490023537,0.9352990708680975,-0.38523734,ID2,-0.7056937,0.48037862575501944,0.8981949780217741,-28.600523,PRPS2,-0.93454987,0.35002032417050877,0.9994352920077895,-1.9310386
9356,THOC7,-1.4913242,0.1358764037552468,0.7051347667803872,-1.2827762,ABR,-0.34877604,0.7272574409605086,0.9343604704553512,-0.32609326,GAPT,-0.7056937,0.48037862575501944,0.8981949780217741,-28.58419,CHKA,-0.93454987,0.35002032417050877,0.9994352920077895,-1.9532812
9357,ZKSCAN1,-1.4913242,0.1358764037552468,0.7051347667803872,-1.1353011,PLXNA1,-0.34877604,0.7272574409605086,0.9343604704553512,-0.21009171,RPL29,-0.7056937,0.48037862575501944,0.8981949780217741,-28.571735,LOH3CR2A,-0.93454987,0.35002032417050877,0.9994352920077895,-1.3077978
9358,TMEM107,-1.4951189,0.13488341485467956,0.7051347667803872,-1.4726917,KLC3,-0.34877604,0.7272574409605086,0.9343604704553512,-0.6305442,HIST1H4C,-0.7056937,0.48037862575501944,0.8981949780217741,-28.633091,KDR,-0.93454987,0.35002032417050877,0.9994352920077895,-0.8330936
9359,MYH13,-1.4951189,0.13488341485467956,0.7051347667803872,-0.9430475,PDE1B,-0.34877604,0.7272574409605086,0.9343604704553512,-0.470848,WFDC8,-0.7056937,0.48037862575501944,0.8981949780217741,-28.53963,ITGA2,-0.93454987,0.35002032417050877,0.9994352920077895,-0.38894042
9360,SLC5A12,-1.4951189,0.13488341485467956,0.7051347667803872,-0.92445844,CCDC77,-0.34877604,0.7272574409605086,0.9343604704553512,-0.33693996,CHCHD7,-0.7056937,0.48037862575501944,0.8981949780217741,-28.591366,KIAA0528,-0.93454987,0.35002032417050877,0.9994352920077895,-0.06437973
9361,OAT,-1.4951189,0.13488341485467956,0.7051347667803872,-1.8413541,ARPC1A,-0.34877604,0.7272574409605086,0.9343604704553512,-0.26699862,GNG5,-0.7056937,0.48037862575501944,0.8981949780217741,-28.561234,APCDD1L,-0.93454987,0.35002032417050877,0.9994352920077895,-1.2900088
9362,PAX8,-1.4951189,0.13488341485467956,0.7051347667803872,-1.4714761,FLJ37453,-0.34877604,0.7272574409605086,0.9343604704553512,-0.4522405,TAS2R10,-0.7056937,0.48037862575501944,0.8981949780217741,-28.600893,IPCEF1,-0.93454987,0.35002032417050877,0.9994352920077895,-0.68656045
9363,AKR1B10,-1.4951189,0.13488341485467956,0.7051347667803872,-1.2299097,CYP2A7,-0.34877604,0.7272574409605086,0.9343604704553512,-0.47995377,FAM134A,-0.7056937,0.48037862575501944,0.8981949780217741,-28.537577,SRP9,-0.93454987,0.35002032417050877,0.9994352920077895,-1.070203
9364,KRAS,-1.4951189,0.13488341485467956,0.7051347667803872,-0.80753046,HN1,-0.34877604,0.7272574409605086,0.9343604704553512,-0.32179868,KLRK1,-0.7056937,0.48037862575501944,0.8981949780217741,-0.73052025,MSX2P1,-0.93454987,0.35002032417050877,0.9994352920077895,-1.9139526
9365,FASTKD1,-1.4989136,0.13389604377255782,0.7051347667803872,-1.2714705,POLR1B,-0.34877604,0.7272574409605086,0.9343604704553512,-0.18143792,OR4C12,-0.7128947,0.4759109322280096,0.8981949780217741,-1.351147,PDZK1P1,-0.93454987,0.35002032417050877,0.9994352920077895,-1.4319385
9366,TRIM22,-1.4989136,0.13389604377255782,0.7051347667803872,-1.6344736,GRAMD1A,-0.34877604,0.7272574409605086,0.9343604704553512,-0.48324114,RBAK,-0.7128947,0.4759109322280096,0.8981949780217741,-1.3291676,DECR1,-0.93454987,0.35002032417050877,0.9994352920077895,-0.7438422
9367,ITGBL1,-1.4989136,0.13389604377255782,0.7051347667803872,-1.3986353,C1orf201,-0.34877604,0.7272574409605086,0.9343604704553512,-0.48546827,ANKRD30BP2,-0.7128947,0.4759109322280096,0.8981949780217741,-1.340271,BDNF-AS1,-0.93454987,0.35002032417050877,0.9994352920077895,-1.2258615
9368,ARID4B,-1.4989136,0.13389604377255782,0.7051347667803872,-0.9039874,DIXDC1,-0.34877604,0.7272574409605086,0.9343604704553512,-0.4198765,TMEM55A,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4200476,MBOAT2,-0.93454987,0.35002032417050877,0.9994352920077895,-0.37654668
9369,SFPQ,-1.4989136,0.13389604377255782,0.7051347667803872,-1.1540618,SLC3A2,-0.34877604,0.7272574409605086,0.9343604704553512,-0.43750045,LPGAT1,-0.7128947,0.4759109322280096,0.8981949780217741,-0.7939674,CHD1,-0.9398598,0.34728947382369246,0.9994352920077895,-0.2571448
9370,FHOD3,-1.4989136,0.13389604377255782,0.7051347667803872,-2.0804229,PELI3,-0.3528316,0.724214698815562,0.9343604704553512,-0.58215064,UBE2Q2P1,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4408032,CHRFAM7A,-0.9398598,0.34728947382369246,0.9994352920077895,-1.0466356
9371,GLRB,-1.4989136,0.13389604377255782,0.7051347667803872,-1.6700863,LAMP3,-0.3528316,0.724214698815562,0.9343604704553512,-0.2712748,SNAP91,-0.7128947,0.4759109322280096,0.8981949780217741,-1.491527,GOT1L1,-0.9398598,0.34728947382369246,0.9994352920077895,-1.9422565
9372,DST,-1.4989136,0.13389604377255782,0.7051347667803872,-0.97065115,ZRSR2,-0.3528316,0.724214698815562,0.9343604704553512,-0.39471915,C4orf3,-0.7128947,0.4759109322280096,0.8981949780217741,-1.3638526,XYLT1,-0.9398598,0.34728947382369246,0.9994352920077895,-1.2690519
9373,SF3B1,-1.4989136,0.13389604377255782,0.7051347667803872,-0.854058,TMEM63C,-0.3528316,0.724214698815562,0.9343604704553512,-0.2576003,TRIM23,-0.7128947,0.4759109322280096,0.8981949780217741,0.04473886,USP32,-0.9398598,0.34728947382369246,0.9994352920077895,-0.62017125
9374,NLK,-1.4989136,0.13389604377255782,0.7051347667803872,-0.89861816,OPRK1,-0.3528316,0.724214698815562,0.9343604704553512,-0.27852488,LOC283914,-0.7128947,0.4759109322280096,0.8981949780217741,-1.309614,TLR4,-0.9398598,0.34728947382369246,0.9994352920077895,-1.9537897
9375,LOC221442,-1.4989136,0.13389604377255782,0.7051347667803872,-0.89003277,C3P1,-0.35688713,0.721176307474874,0.932171241537715,-0.3184151,TFAP2A,-0.7128947,0.4759109322280096,0.8981949780217741,-1.2582246,LRP4,-0.9398598,0.34728947382369246,0.9994352920077895,-0.7219405
9376,OLFML2A,-1.4989136,0.13389604377255782,0.7051347667803872,-1.2472198,ZNF461,-0.35688713,0.721176307474874,0.932171241537715,-0.4855534,GRIA3,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4134673,C22orf9,-0.9398598,0.34728947382369246,0.9994352920077895,-1.9526247
9377,ANKRD22,-1.4989136,0.13389604377255782,0.7051347667803872,-1.1808597,GPR107,-0.35688713,0.721176307474874,0.932171241537715,-0.31240505,TTC19,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4047619,IQUB,-0.9398598,0.34728947382369246,0.9994352920077895,-0.62451774
9378,C21orf91,-1.4989136,0.13389604377255782,0.7051347667803872,-1.1196789,TCP10L,-0.35688713,0.721176307474874,0.932171241537715,-0.50233287,CYLC2,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4338411,PSTPIP2,-0.9398598,0.34728947382369246,0.9994352920077895,-1.0018253
9379,PTGR1,-1.4989136,0.13389604377255782,0.7051347667803872,-1.1995045,SYPL2,-0.35688713,0.721176307474874,0.932171241537715,-0.46758524,SSB,-0.7128947,0.4759109322280096,0.8981949780217741,-1.3360384,CNOT7,-0.9398598,0.34728947382369246,0.9994352920077895,-0.6178459
9380,CAV1,-1.5027083,0.13291427286363838,0.7051347667803872,-1.2390758,DDX49,-0.35688713,0.721176307474874,0.932171241537715,-0.49391013,IRAK3,-0.7128947,0.4759109322280096,0.8981949780217741,-0.6065079,C14orf145,-0.9398598,0.34728947382369246,0.9994352920077895,-0.3430051
9381,ACTB,-1.5027083,0.13291427286363838,0.7051347667803872,-1.1004989,SKIL,-0.35688713,0.721176307474874,0.932171241537715,-0.2967472,UBE2Q2,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4954171,GRIA1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.91057634
9382,ZNF133,-1.5027083,0.13291427286363838,0.7051347667803872,-1.8399231,NCSTN,-0.35688713,0.721176307474874,0.932171241537715,-0.13765804,LOC146880,-0.7128947,0.4759109322280096,0.8981949780217741,-0.69128436,SNX2,-0.94516975,0.3445722180799423,0.9994352920077895,-1.2765774
9383,LOC121952,-1.5027083,0.13291427286363838,0.7051347667803872,-0.8513584,NONO,-0.35688713,0.721176307474874,0.932171241537715,-0.41944322,NFIB,-0.7128947,0.4759109322280096,0.8981949780217741,-0.7930557,ZNF37BP,-0.94516975,0.3445722180799423,0.9994352920077895,-0.5264212
9384,MOBP,-1.5027083,0.13291427286363838,0.7051347667803872,-0.95773274,MRPL48,-0.35688713,0.721176307474874,0.932171241537715,-0.49911782,KRT26,-0.7128947,0.4759109322280096,0.8981949780217741,-1.2955086,MARCKS,-0.94516975,0.3445722180799423,0.9994352920077895,0.39003378
9385,SNX24,-1.5065031,0.13193808442193364,0.7030991523875055,-1.1417367,SLC7A5,-0.35688713,0.721176307474874,0.932171241537715,-0.5267626,RPRD1B,-0.7128947,0.4759109322280096,0.8981949780217741,-1.2631775,SEMA3C,-0.94516975,0.3445722180799423,0.9994352920077895,-0.87628466
9386,CSGALNACT2,-1.5065031,0.13193808442193364,0.7030991523875055,-1.6278493,RNF146,-0.35688713,0.721176307474874,0.932171241537715,-0.34837922,SH3RF1,-0.7128947,0.4759109322280096,0.8981949780217741,-1.290103,CCDC126,-0.94516975,0.3445722180799423,0.9994352920077895,-0.62944037
9387,NPTN,-1.5065031,0.13193808442193364,0.7030991523875055,-1.1279899,PHF20,-0.35688713,0.721176307474874,0.932171241537715,-0.2785615,KIAA2022,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4380474,WDR64,-0.94516975,0.3445722180799423,0.9994352920077895,-0.7572961
9388,GNAI1,-1.5065031,0.13193808442193364,0.7030991523875055,-0.9990849,ACCS,-0.35688713,0.721176307474874,0.932171241537715,-0.4898413,TTC28-AS1,-0.7128947,0.4759109322280096,0.8981949780217741,-1.2794926,PICALM,-0.94516975,0.3445722180799423,0.9994352920077895,-0.6074818
9389,MYRIP,-1.5065031,0.13193808442193364,0.7030991523875055,-1.377707,COL8A1,-0.36094266,0.7181423106188538,0.9320208297163772,-0.30045795,PDGFA,-0.7128947,0.4759109322280096,0.8981949780217741,-1.377879,MTUS1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.8319136
9390,GOLGA8B,-1.5065031,0.13193808442193364,0.7030991523875055,-0.78464735,ATP6V1C2,-0.36094266,0.7181423106188538,0.9320208297163772,-0.38563243,USP37,-0.7128947,0.4759109322280096,0.8981949780217741,-0.25935933,CTBP2,-0.94516975,0.3445722180799423,0.9994352920077895,-0.6394388
9391,NUP35,-1.5065031,0.13193808442193364,0.7030991523875055,-1.2702227,AHSG,-0.36094266,0.7181423106188538,0.9320208297163772,-0.37262404,PPP1R2P3,-0.7128947,0.4759109322280096,0.8981949780217741,-1.2699981,FOXP2,-0.94516975,0.3445722180799423,0.9994352920077895,-0.72231925
9392,C22orf46,-1.5065031,0.13193808442193364,0.7030991523875055,-1.6613985,SAG,-0.36094266,0.7181423106188538,0.9320208297163772,-0.28067744,IYD,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4967291,SORT1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.93715
9393,PIGX,-1.5065031,0.13193808442193364,0.7030991523875055,-2.1243393,SMCR8,-0.36094266,0.7181423106188538,0.9320208297163772,-0.6662103,ANKS4B,-0.7128947,0.4759109322280096,0.8981949780217741,-1.4002911,CEPT1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.6999644
9394,DPY19L1,-1.5065031,0.13193808442193364,0.7030991523875055,-0.7198173,NCF1C,-0.36094266,0.7181423106188538,0.9320208297163772,-0.36434606,CCDC79,-0.72009563,0.47146611484385303,0.8981949780217741,-0.814244,RGSL1,-0.94516975,0.3445722180799423,0.9994352920077895,-1.9618357
9395,KRT2,-1.5065031,0.13193808442193364,0.7030991523875055,-2.1369748,PRKRIP1,-0.36094266,0.7181423106188538,0.9320208297163772,-0.38505107,KCNT2,-0.72009563,0.47146611484385303,0.8981949780217741,-0.4462805,PLXNC1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.44225305
9396,DPY19L1P1,-1.5065031,0.13193808442193364,0.7030991523875055,-1.1992867,MRPS21,-0.36094266,0.7181423106188538,0.9320208297163772,-0.62506896,MBNL1,-0.72009563,0.47146611484385303,0.8981949780217741,-0.29284334,ADAM7,-0.94516975,0.3445722180799423,0.9994352920077895,-0.6812576
9397,FGFR2,-1.5065031,0.13193808442193364,0.7030991523875055,-0.8886258,SPPL2B,-0.3649982,0.7151127517202853,0.929662745284115,-0.45094118,HNRNPH3,-0.72009563,0.47146611484385303,0.8981949780217741,-0.814339,L3MBTL2,-0.94516975,0.3445722180799423,0.9994352920077895,-1.3404094
9398,AAGAB,-1.5065031,0.13193808442193364,0.7030991523875055,-1.1842351,TLCD2,-0.3649982,0.7151127517202853,0.929662745284115,-0.055606224,DLEU2,-0.72009563,0.47146611484385303,0.8981949780217741,-0.717685,BTK,-0.94516975,0.3445722180799423,0.9994352920077895,-1.9694376
9399,RAB7L1,-1.5065031,0.13193808442193364,0.7030991523875055,-1.6344949,NLGN4Y,-0.3649982,0.7151127517202853,0.929662745284115,-0.5110815,L3MBTL3,-0.72009563,0.47146611484385303,0.8981949780217741,-0.88294816,LOC440117,-0.94516975,0.3445722180799423,0.9994352920077895,-1.2781974
9400,ARMC3,-1.5065031,0.13193808442193364,0.7030991523875055,-1.1920029,PHF21B,-0.3649982,0.7151127517202853,0.929662745284115,-0.5369646,NOL8,-0.72009563,0.47146611484385303,0.8981949780217741,-0.75134903,GOLGA8DP,-0.94516975,0.3445722180799423,0.9994352920077895,-0.658971
9401,CAB39,-1.5065031,0.13193808442193364,0.7030991523875055,-1.5176032,MOG,-0.3649982,0.7151127517202853,0.929662745284115,-0.4931095,UQCRB,-0.72009563,0.47146611484385303,0.8981949780217741,-0.91680574,PWRN1,-0.94516975,0.3445722180799423,0.9994352920077895,-1.2549517
9402,NCRNA00028,-1.5065031,0.13193808442193364,0.7030991523875055,-2.1495962,MEF2A,-0.3649982,0.7151127517202853,0.929662745284115,-0.28811112,MUT,-0.72009563,0.47146611484385303,0.8981949780217741,-0.23385513,GLDN,-0.94516975,0.3445722180799423,0.9994352920077895,-0.91154206
9403,PMP2,-1.5065031,0.13193808442193364,0.7030991523875055,-1.3405939,TLR6,-0.3649982,0.7151127517202853,0.929662745284115,-0.29077286,TMEM144,-0.7272966,0.46704428576222357,0.8966626521311472,-1.3357437,CSDA,-0.94516975,0.3445722180799423,0.9994352920077895,-1.0650821
9404,GALNT2,-1.5065031,0.13193808442193364,0.7030991523875055,-1.2943349,USP49,-0.3649982,0.7151127517202853,0.929662745284115,-0.1378933,ETNK1,-0.7272966,0.46704428576222357,0.8966626521311472,-0.49017015,SGOL1,-0.94516975,0.3445722180799423,0.9994352920077895,-0.614895
9405,IGSF3,-1.5065031,0.13193808442193364,0.7030991523875055,-1.282891,THAP4,-0.3649982,0.7151127517202853,0.929662745284115,-0.49543297,TET2,-0.7272966,0.46704428576222357,0.8966626521311472,-0.069704905,MYOCD,-0.94516975,0.3445722180799423,0.9994352920077895,-1.4138442
9406,LOC389641,-1.5065031,0.13193808442193364,0.7030991523875055,-1.2696669,MAP3K15,-0.3649982,0.7151127517202853,0.929662745284115,-0.28179103,RAB11FIP2,-0.7272966,0.46704428576222357,0.8966626521311472,-0.24382651,CCDC91,-0.94516975,0.3445722180799423,0.9994352920077895,-0.58727396
9407,PPP6R2,-1.5102978,0.13096746068181886,0.7030991523875055,-1.4707633,UBAP2,-0.3649982,0.7151127517202853,0.929662745284115,0.04838098,AXIN2,-0.7272966,0.46704428576222357,0.8966626521311472,-1.2517569,NLK,-0.94516975,0.3445722180799423,0.9994352920077895,-0.70343393
9408,KIAA1107,-1.5102978,0.13096746068181886,0.7030991523875055,-1.2261764,LUC7L3,-0.3649982,0.7151127517202853,0.929662745284115,-0.110799894,RAP2B,-0.7272966,0.46704428576222357,0.8966626521311472,-0.637625,RAB1A,-0.94516975,0.3445722180799423,0.9994352920077895,-1.355674
9409,SYNPR,-1.5102978,0.13096746068181886,0.7030991523875055,-1.8486758,PLK3,-0.3649982,0.7151127517202853,0.929662745284115,-0.52969545,RGS5,-0.7272966,0.46704428576222357,0.8966626521311472,-0.68737316,ARHGAP32,-0.94516975,0.3445722180799423,0.9994352920077895,-0.5038941
9410,C18orf19,-1.5102978,0.13096746068181886,0.7030991523875055,-1.4613596,TMEM192,-0.3649982,0.7151127517202853,0.929662745284115,-0.054957524,PLAG1,-0.7272966,0.46704428576222357,0.8966626521311472,-0.8567321,COL8A1,-0.94516975,0.3445722180799423,0.9994352920077895,-1.3158001
9411,FAM110B,-1.5102978,0.13096746068181886,0.7030991523875055,-0.9427686,FABP3,-0.3649982,0.7151127517202853,0.929662745284115,-0.49438214,UBL3,-0.7272966,0.46704428576222357,0.8966626521311472,-1.4209678,PAX6,-0.9504797,0.3418685654948851,0.9994352920077895,-0.6143283
9412,RPS8,-1.5102978,0.13096746068181886,0.7030991523875055,-1.9080753,AATF,-0.3649982,0.7151127517202853,0.929662745284115,-0.46295726,PCMTD1,-0.7272966,0.46704428576222357,0.8966626521311472,-0.00034789823,CLASP2,-0.9504797,0.3418685654948851,0.9994352920077895,-0.002566036
9413,C4orf19,-1.5102978,0.13096746068181886,0.7030991523875055,-2.5377126,KALRN,-0.3649982,0.7151127517202853,0.929662745284115,0.48544425,NTRK2,-0.7272966,0.46704428576222357,0.8966626521311472,-0.21028274,C8orf45,-0.9504797,0.3418685654948851,0.9994352920077895,-1.1857626
9414,ERCC3,-1.5140924,0.13000238381913737,0.7022204856364865,-2.124353,DNAJC10,-0.3649982,0.7151127517202853,0.929662745284115,-0.1540247,NDST3,-0.7272966,0.46704428576222357,0.8966626521311472,-0.5391755,TTC39B,-0.9557896,0.33917852381615343,0.9994352920077895,-1.4258505
9415,CAPN9,-1.5140924,0.13000238381913737,0.7022204856364865,-1.6329855,PFKP,-0.3649982,0.7151127517202853,0.929662745284115,-0.49523297,CCDC30,-0.7272966,0.46704428576222357,0.8966626521311472,-0.7677879,ABCC4,-0.9557896,0.33917852381615343,0.9994352920077895,-0.16920401
9416,DBT,-1.5140924,0.13000238381913737,0.7022204856364865,-0.8402623,C7orf27,-0.3649982,0.7151127517202853,0.929662745284115,-0.5609854,PELI1,-0.7272966,0.46704428576222357,0.8966626521311472,-1.3938179,ASXL1,-0.9557896,0.33917852381615343,0.9994352920077895,-1.95519
9417,CUX2,-1.5140924,0.13000238381913737,0.7022204856364865,-1.107994,IL1RL2,-0.3649982,0.7151127517202853,0.929662745284115,-0.16151796,PGM3,-0.7272966,0.46704428576222357,0.8966626521311472,-1.4829168,CLEC6A,-0.9557896,0.33917852381615343,0.9994352920077895,-1.0048699
9418,TGFB3,-1.5140924,0.13000238381913737,0.7022204856364865,-1.6564718,CYP4F12,-0.3649982,0.7151127517202853,0.929662745284115,-0.6032103,PLRG1,-0.7272966,0.46704428576222357,0.8966626521311472,-1.2533401,ALPK3,-0.9557896,0.33917852381615343,0.9994352920077895,-0.98232883
9419,WDR26,-1.5140924,0.13000238381913737,0.7022204856364865,-1.3337979,CNKSR1,-0.3649982,0.7151127517202853,0.929662745284115,-0.49192125,GHSR,-0.7272966,0.46704428576222357,0.8966626521311472,-1.442589,LOC219347,-0.9557896,0.33917852381615343,0.9994352920077895,-1.3408384
9420,USP44,-1.5140924,0.13000238381913737,0.7022204856364865,-1.0885705,IQCG,-0.3649982,0.7151127517202853,0.929662745284115,-0.45578283,ACSM2A,-0.7272966,0.46704428576222357,0.8966626521311472,-1.3230098,CCNC,-0.9557896,0.33917852381615343,0.9994352920077895,-0.7373863
9421,EXO1,-1.5140924,0.13000238381913737,0.7022204856364865,-1.3268497,ANKRD13A,-0.3649982,0.7151127517202853,0.929662745284115,-0.24666366,SC4MOL,-0.7272966,0.46704428576222357,0.8966626521311472,-1.3753197,DNAH1,-0.9557896,0.33917852381615343,0.9994352920077895,-0.8196557
9422,RPRD2,-1.5140924,0.13000238381913737,0.7022204856364865,-1.0102751,ODZ3,-0.36905372,0.7120876740424859,0.929662745284115,-0.14006189,OBFC2A,-0.7272966,0.46704428576222357,0.8966626521311472,-1.4380262,NUP62CL,-0.9557896,0.33917852381615343,0.9994352920077895,-1.9732515
9423,HUNK,-1.5140924,0.13000238381913737,0.7022204856364865,-1.1789911,LOC400657,-0.36905372,0.7120876740424859,0.929662745284115,-0.40192613,CTTNBP2NL,-0.7272966,0.46704428576222357,0.8966626521311472,-1.3850404,FHOD1,-0.9557896,0.33917852381615343,0.9994352920077895,-1.9541147
9424,ADAMDEC1,-1.5140924,0.13000238381913737,0.7022204856364865,-1.2456261,LGMN,-0.36905372,0.7120876740424859,0.929662745284115,-0.40432444,DDX21,-0.7272966,0.46704428576222357,0.8966626521311472,-0.58510053,SLC33A1,-0.9557896,0.33917852381615343,0.9994352920077895,-1.9489214
9425,NLGN1,-1.5140924,0.13000238381913737,0.7022204856364865,-0.63814956,CXCR2,-0.36905372,0.7120876740424859,0.929662745284115,-0.4204728,FASTKD3,-0.7272966,0.46704428576222357,0.8966626521311472,-1.498077,GNPTAB,-0.9557896,0.33917852381615343,0.9994352920077895,-0.70228374
9426,BPGM,-1.5140924,0.13000238381913737,0.7022204856364865,-2.1402934,STAT6,-0.37310928,0.7090671206374808,0.9278871059775864,-0.31059444,ANKRD20A8P,-0.73449755,0.46264555418489006,0.8966626521311472,-0.7317576,LEPROTL1,-0.9557896,0.33917852381615343,0.9994352920077895,-1.2977779
9427,ARHGAP17,-1.5140924,0.13000238381913737,0.7022204856364865,-1.2693264,VWA2,-0.37310928,0.7090671206374808,0.9278871059775864,-0.46980616,NFXL1,-0.73449755,0.46264555418489006,0.8966626521311472,-0.81701195,IFNGR1,-0.9557896,0.33917852381615343,0.9994352920077895,-1.3336396
9428,MS4A1,-1.5140924,0.13000238381913737,0.7022204856364865,-1.3494213,TAF11,-0.37310928,0.7090671206374808,0.9278871059775864,-0.4863446,MIB1,-0.73449755,0.46264555418489006,0.8966626521311472,-0.22915654,CDC73,-0.9557896,0.33917852381615343,0.9994352920077895,-0.18534026
9429,OMD,-1.5140924,0.13000238381913737,0.7022204856364865,-1.6510887,ZSCAN20,-0.37310928,0.7090671206374808,0.9278871059775864,-0.660736,DAAM1,-0.73449755,0.46264555418489006,0.8966626521311472,-0.6785552,DDX4,-0.9557896,0.33917852381615343,0.9994352920077895,-0.7407688
9430,PRDM16,-1.5140924,0.13000238381913737,0.7022204856364865,-1.1223255,SEC22A,-0.37310928,0.7090671206374808,0.9278871059775864,-0.4498765,RGS22,-0.7416985,0.4582700263541467,0.89217966871046,-0.3125646,CHM,-0.9557896,0.33917852381615343,0.9994352920077895,-0.58154833
9431,DLG1,-1.5140924,0.13000238381913737,0.7022204856364865,-0.67778945,PPP6R1,-0.37310928,0.7090671206374808,0.9278871059775864,-0.53931063,TRPM3,-0.7416985,0.4582700263541467,0.89217966871046,-0.2501243,TPH1,-0.9557896,0.33917852381615343,0.9994352920077895,-0.28385577
9432,FLJ44606,-1.5140924,0.13000238381913737,0.7022204856364865,-1.2633886,MYBPC3,-0.37310928,0.7090671206374808,0.9278871059775864,-0.32243755,RWDD4,-0.7416985,0.4582700263541467,0.89217966871046,-0.43740824,TTBK2,-0.96109957,0.3365020999867889,0.9994352920077895,-0.6271735
9433,ZDHHC17,-1.5140924,0.13000238381913737,0.7022204856364865,-0.8553966,C15orf42,-0.37310928,0.7090671206374808,0.9278871059775864,-0.07245364,LOC440896,-0.7416985,0.4582700263541467,0.89217966871046,-1.360271,TFAP2C,-0.96109957,0.3365020999867889,0.9994352920077895,-1.9634782
9434,TRA2A,-1.5140924,0.13000238381913737,0.7022204856364865,-0.981798,PES1,-0.37310928,0.7090671206374808,0.9278871059775864,-0.5055374,COBLL1,-0.7416985,0.4582700263541467,0.89217966871046,-1.3416766,CRISP1,-0.96109957,0.3365020999867889,0.9994352920077895,-1.0316958
9435,GNRH1,-1.5140924,0.13000238381913737,0.7022204856364865,-1.5231998,ACAD10,-0.37310928,0.7090671206374808,0.9278871059775864,-0.30274445,MAP9,-0.7416985,0.4582700263541467,0.89217966871046,-0.81946224,SYNM,-0.9664095,0.333839300148717,0.9994352920077895,-28.616962
9436,CPPED1,-1.5178872,0.12904283595230195,0.7022204856364865,-1.0704613,DPP9,-0.37310928,0.7090671206374808,0.9278871059775864,-0.266004,PRKAA1,-0.7416985,0.4582700263541467,0.89217966871046,-1.4342932,LOC100128003,-0.9664095,0.333839300148717,0.9994352920077895,-28.630623
9437,FAM182A,-1.5178872,0.12904283595230195,0.7022204856364865,-1.0508083,POTEM,-0.37310928,0.7090671206374808,0.9278871059775864,0.11408268,DACH1,-0.7416985,0.4582700263541467,0.89217966871046,-0.6758367,DUSP26,-0.9664095,0.333839300148717,0.9994352920077895,-28.64477
9438,ZNF143,-1.5178872,0.12904283595230195,0.7022204856364865,-1.4809318,PSMB9,-0.37310928,0.7090671206374808,0.9278871059775864,-0.4925812,RRM1,-0.7416985,0.4582700263541467,0.89217966871046,-1.1012533,NOL11,-0.9664095,0.333839300148717,0.9994352920077895,-1.3419474
9439,CCDC137,-1.5178872,0.12904283595230195,0.7022204856364865,-2.5264173,SLC9A1,-0.37310928,0.7090671206374808,0.9278871059775864,-0.46779385,FAM190B,-0.7416985,0.4582700263541467,0.89217966871046,-0.8356729,SYNGR3,-0.9664095,0.333839300148717,0.9994352920077895,-28.643244
9440,RABEPK,-1.5178872,0.12904283595230195,0.7022204856364865,-1.600702,SYAP1,-0.37310928,0.7090671206374808,0.9278871059775864,-0.44014362,NCRNA00188,-0.7416985,0.4582700263541467,0.89217966871046,-1.345455,C21orf58,-0.9664095,0.333839300148717,0.9994352920077895,-1.1197308
9441,NEK11,-1.5178872,0.12904283595230195,0.7022204856364865,-1.203986,AP1M2,-0.37310928,0.7090671206374808,0.9278871059775864,-0.5627391,HSPA4,-0.7416985,0.4582700263541467,0.89217966871046,-0.6346131,LRRC8E,-0.9664095,0.333839300148717,0.9994352920077895,-28.63543
9442,MREG,-1.5178872,0.12904283595230195,0.7022204856364865,-1.878706,MRPS5,-0.37310928,0.7090671206374808,0.9278871059775864,-0.35554287,LAMA2,-0.7416985,0.4582700263541467,0.89217966871046,-0.48440862,NCRNA00158,-0.9664095,0.333839300148717,0.9994352920077895,-0.7713596
9443,CRISP1,-1.5178872,0.12904283595230195,0.7022204856364865,-1.1929265,EGR1,-0.37310928,0.7090671206374808,0.9278871059775864,-0.21343212,LETM2,-0.7416985,0.4582700263541467,0.89217966871046,-1.3162124,CLTC,-0.9664095,0.333839300148717,0.9994352920077895,-0.8206203
